replicate,seed,success,error,selected_lambda,selected_init,penalized_bic,refit_loglik,refit_bic,screened_original_indices,screened_features,active_original_indices,active_counts,seconds,pi_0,pi_1,intercept_0,beta_0_1,beta_0_2,beta_0_3,beta_0_4,beta_0_5,beta_0_6,beta_0_7,beta_0_8,beta_0_9,beta_0_10,beta_0_11,beta_0_12,beta_0_13,beta_0_14,beta_0_15,beta_0_16,beta_0_17,beta_0_18,beta_0_19,beta_0_20,beta_0_21,beta_0_22,beta_0_23,beta_0_24,beta_0_25,beta_0_26,beta_0_27,beta_0_28,beta_0_29,beta_0_30,beta_0_31,beta_0_32,beta_0_33,beta_0_34,beta_0_35,beta_0_36,beta_0_37,beta_0_38,beta_0_39,beta_0_40,beta_0_41,beta_0_42,beta_0_43,beta_0_44,beta_0_45,beta_0_46,beta_0_47,beta_0_48,beta_0_49,beta_0_50,beta_0_51,beta_0_52,beta_0_53,beta_0_54,intercept_1,beta_1_1,beta_1_2,beta_1_3,beta_1_4,beta_1_5,beta_1_6,beta_1_7,beta_1_8,beta_1_9,beta_1_10,beta_1_11,beta_1_12,beta_1_13,beta_1_14,beta_1_15,beta_1_16,beta_1_17,beta_1_18,beta_1_19,beta_1_20,beta_1_21,beta_1_22,beta_1_23,beta_1_24,beta_1_25,beta_1_26,beta_1_27,beta_1_28,beta_1_29,beta_1_30,beta_1_31,beta_1_32,beta_1_33,beta_1_34,beta_1_35,beta_1_36,beta_1_37,beta_1_38,beta_1_39,beta_1_40,beta_1_41,beta_1_42,beta_1_43,beta_1_44,beta_1_45,beta_1_46,beta_1_47,beta_1_48,beta_1_49,beta_1_50,beta_1_51,beta_1_52,beta_1_53,beta_1_54,extra_1_log_alpha,alpha_1
255,1182558109,True,,25.0,kmeans_glm,7729.840662855,-3644.336927849665,7653.432913129707,"[0, 5, 16, 12, 11, 38, 3, 22, 28, 18, 21, 9, 14, 26, 13, 10, 1, 49, 48, 6, 19, 17, 47, 15, 4, 46, 42, 52, 33, 45, 32, 27, 25, 51, 54, 40, 34, 30, 2, 37, 50, 24, 23, 20, 41, 7, 43, 35, 29, 36, 39]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""disea"", ""plan_11"", ""black"", ""fmde"", ""lnum"", ""lfam"", ""logc"", ""num"", ""mdeoff"", ""xghindx"", ""ghindx"", ""mhi"", ""coins"", ""site_5"", ""site_4"", ""female"", ""lpi"", ""fchild"", ""site_3"", ""pioff"", ""income"", ""site_2"", ""plan_16"", ""year_3"", ""plan_6"", ""plan_19"", ""plan_5"", ""linc"", ""hlthp"", ""year_2"", ""year_5"", ""plan_14"", ""plan_7"", ""plan_3"", ""tookphys"", ""plan_10"", ""site_6"", ""hlthf"", ""hlthg"", ""idp"", ""plan_15"", ""educdec"", ""plan_17"", ""plan_8"", ""plan_2"", ""plan_9"", ""plan_13""]","[[5, 11, 38, 3, 22, 28, 18, 21, 10, 1, 49, 48, 6, 47, 4, 42, 52, 25, 51, 54, 34, 30, 50, 24, 41, 7, 43, 29], [16, 12, 11, 38, 3, 49, 19, 4, 46, 50]]","[28, 10]",1093.308965921402,0.8395689520192426,0.1604310479807573,-2.1721908689807514,0.02355489611632163,0.0,-0.06678392393708661,0.10097687835614116,0.19135084034456948,0.16972196156391717,0.10254391178157791,0.0,0.0,-0.10348225041298761,0.036135306662224045,0.0,0.0,0.0,0.0,0.0,0.0,-0.05092433887930511,0.0,0.0,0.15166493859175004,-0.2740510073275785,0.0,0.06689395235100203,0.08792434026362034,0.0,0.0,-0.05091951773578216,0.08227376159778649,-0.08223280255446176,0.0,0.0,0.0,0.1278805314952596,0.0,0.0,0.0,0.22021128922807132,0.0,0.0,-0.11378438287125638,-0.19223462975414793,0.12498917859407199,0.0,0.0,0.0,0.17818939748764356,-0.2976312128195639,-0.05111191431293607,-0.2938963787635231,-0.099935769339614,-0.1066944721801649,0.0,-1.1045515184484447,-0.30712399735221546,0.0,0.0,-0.7120793129935141,0.2789584160385018,0.0,0.0,0.0,0.0,0.0,0.0,0.2840186086267206,0.26294617655456887,0.0,0.0,0.0,-0.6644933375147547,0.0,0.0,-0.08106292392100795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243778557080019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2793901075991801,0.0,0.0,-0.5587226252221305,0.8370927835704789,0.0,0.0,0.0,0.0,1.755530963536044,5.786519357206054
256,1893825324,True,,50.0,kmeans_glm,8026.910193918818,-3916.624340921553,7989.573992170411,"[0, 5, 16, 11, 12, 26, 13, 28, 18, 14, 22, 9, 38, 1, 3, 17, 21, 15, 10, 42, 19, 49, 6, 23, 52, 47, 32, 25, 24, 53, 45, 2, 54, 33, 4, 41, 31, 46, 48, 7, 36, 39, 27, 30, 35, 44, 29, 20, 51, 37, 8]","[""Intercept"", ""xage"", ""child"", ""disea"", ""physlm"", ""xghindx"", ""ghindx"", ""lnum"", ""lfam"", ""mdeoff"", ""fmde"", ""num"", ""plan_11"", ""coins"", ""black"", ""fchild"", ""logc"", ""pioff"", ""mhi"", ""plan_16"", ""lpi"", ""site_5"", ""female"", ""hlthg"", ""year_3"", ""site_3"", ""plan_5"", ""hlthp"", ""hlthf"", ""year_4"", ""plan_19"", ""tookphys"", ""year_5"", ""plan_6"", ""income"", ""plan_15"", ""plan_4"", ""site_2"", ""site_4"", ""educdec"", ""plan_9"", ""plan_13"", ""linc"", ""plan_3"", ""plan_8"", ""plan_18"", ""plan_2"", ""idp"", ""year_2"", ""plan_10"", ""time""]","[[5, 16, 11, 12, 22, 1, 3, 21, 42, 6, 47, 48, 7, 29], []]","[14, 0]",1270.6445772647858,0.8400356744740806,0.1599643255259194,-1.92947967290797,-0.09522070066261495,0.0,-0.13470884010585352,0.0,0.2256111950517211,0.1550497325297434,0.14421951351081858,0.0,0.0,0.0,0.09007993511982865,0.05618935144054107,0.0,0.0,0.0,-0.05891353203351175,0.0,0.0,0.0,0.0,-0.12257357690642323,-0.11827633457026858,0.0,0.0,0.0,0.0,0.0,0.0,0.08565009323016036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15774488903913989,0.0,0.0,0.0,0.0,0.15420001302824246,-0.13594909347566078,0.0,0.0,0.0,0.0,0.0,0.0,0.8779098417810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3813160430967395,10.819131942743054
257,1561831479,True,,50.0,quantile_glm,8027.731715748849,-3888.0954154991696,7984.624578101412,"[0, 5, 16, 11, 12, 28, 18, 9, 26, 10, 3, 13, 38, 22, 25, 17, 14, 6, 1, 21, 47, 19, 33, 49, 52, 15, 41, 46, 42, 2, 7, 50, 48, 45, 54, 40, 53, 23, 24, 43, 32, 29, 44, 31, 37, 36, 35, 51, 30, 8, 4]","[""Intercept"", ""xage"", ""child"", ""disea"", ""physlm"", ""lnum"", ""lfam"", ""num"", ""xghindx"", ""mhi"", ""black"", ""ghindx"", ""plan_11"", ""fmde"", ""hlthp"", ""fchild"", ""mdeoff"", ""female"", ""coins"", ""logc"", ""site_3"", ""lpi"", ""plan_6"", ""site_5"", ""year_3"", ""pioff"", ""plan_15"", ""site_2"", ""plan_16"", ""tookphys"", ""educdec"", ""site_6"", ""site_4"", ""plan_19"", ""year_5"", ""plan_14"", ""year_4"", ""hlthg"", ""hlthf"", ""plan_17"", ""plan_5"", ""plan_2"", ""plan_18"", ""plan_4"", ""plan_10"", ""plan_9"", ""plan_8"", ""year_2"", ""plan_3"", ""time"", ""income""]","[[5, 16, 11, 25, 6, 21, 47, 33, 41, 42, 50, 48, 43, 35], [16, 11, 12, 28, 18, 25]]","[14, 6]",2057.946621656418,0.7967301342877223,0.20326986571227762,-2.6610231696869464,0.0,0.0,0.0,0.0,0.25018524928234825,0.16237339341284832,0.0,0.0,0.0,0.0,0.06694937768074453,0.0,0.0,0.0,0.0,-0.1832527938087149,0.0,0.0,0.0,0.0,-0.208746134373047,0.0,0.0,0.0,0.058637899106122986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3452526036245094,0.0,0.058599371857899325,0.0,0.0,0.0,0.0,0.0,-0.18808513320225964,-0.16153388907640662,0.09065736142612266,0.0,0.0,0.0,0.18478208337162566,-0.24967880713280033,0.0,-0.3488148571264973,0.0,0.0,0.0,0.0,0.3589695768513931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28153958946935564,0.2693796199344127,0.0,0.0,0.0,-0.36608927431843113,0.0,-0.07669994301173975,0.0,0.0,0.0,0.0,0.0,0.0,0.12774318789205466,0.0,0.0,-0.0767002957207086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8454473488747773,6.330931292010094
258,1775504797,True,,50.0,kmeans_glm,7922.893531929905,-3796.8089333602384,7828.105832211434,"[0, 5, 16, 12, 28, 18, 9, 17, 26, 11, 14, 38, 1, 3, 10, 22, 13, 21, 25, 42, 23, 6, 49, 47, 48, 52, 33, 2, 15, 32, 45, 54, 4, 24, 51, 41, 40, 19, 30, 29, 34, 46, 39, 31, 37, 43, 50, 8, 27, 35, 36]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""lnum"", ""lfam"", ""num"", ""fchild"", ""xghindx"", ""disea"", ""mdeoff"", ""plan_11"", ""coins"", ""black"", ""mhi"", ""fmde"", ""ghindx"", ""logc"", ""hlthp"", ""plan_16"", ""hlthg"", ""female"", ""site_5"", ""site_3"", ""site_4"", ""year_3"", ""plan_6"", ""tookphys"", ""pioff"", ""plan_5"", ""plan_19"", ""year_5"", ""income"", ""hlthf"", ""year_2"", ""plan_15"", ""plan_14"", ""lpi"", ""plan_3"", ""plan_2"", ""plan_7"", ""site_2"", ""plan_13"", ""plan_4"", ""plan_10"", ""plan_17"", ""site_6"", ""time"", ""linc"", ""plan_8"", ""plan_9""]","[[5, 16, 28, 18, 11, 38, 1, 3, 22, 21, 25, 42, 6, 47, 48, 29, 34, 43, 50, 35], [16, 12, 50]]","[20, 3]",1347.483346939087,0.8283944146552119,0.17160558534478798,-2.5700663882588546,-0.07448050476929495,0.0,-0.12144778214082573,0.0,0.31230846804979845,0.1453417889128193,0.0,0.0,0.0,0.0,0.0527036402390785,0.0,0.0,0.0,0.0,-0.12409121719157933,0.0,-0.03486387879174687,0.0,0.0,0.046168681204565326,-0.14891306952865987,0.0,0.0,0.08430814250645537,0.0,0.0,-0.03486586349679587,0.1438179383275303,0.0,0.0,0.0,0.0,0.1379548597890004,0.075637006002901,0.0,0.0,0.22287855183818447,0.0,0.0,0.0,-1.901554888740539,0.12458811487095722,0.0,0.0,0.0,0.18551644848973925,-0.18973371053700194,0.0,-0.22796913305045532,0.0,0.0,0.0,0.0,0.41554743641311914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34835570154217477,0.0,0.0,0.0,-0.7138878382100076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48444557751819717,0.0,0.0,0.0,0.0,1.958263646006932,7.087010816037502
259,421568192,True,,50.0,kmeans_glm,7923.245213633061,-3843.9653519341227,7913.733929896574,"[0, 16, 5, 9, 28, 18, 12, 14, 38, 3, 17, 22, 11, 1, 21, 26, 42, 13, 19, 10, 49, 15, 23, 6, 52, 46, 45, 33, 25, 32, 30, 51, 24, 47, 48, 27, 4, 54, 36, 53, 29, 43, 40, 41, 31, 7, 8, 34, 20, 44, 39]","[""Intercept"", ""child"", ""xage"", ""num"", ""lnum"", ""lfam"", ""physlm"", ""mdeoff"", ""plan_11"", ""black"", ""fchild"", ""fmde"", ""disea"", ""coins"", ""logc"", ""xghindx"", ""plan_16"", ""ghindx"", ""lpi"", ""mhi"", ""site_5"", ""pioff"", ""hlthg"", ""female"", ""year_3"", ""site_2"", ""plan_19"", ""plan_6"", ""hlthp"", ""plan_5"", ""plan_3"", ""year_2"", ""hlthf"", ""site_3"", ""site_4"", ""linc"", ""income"", ""year_5"", ""plan_9"", ""year_4"", ""plan_2"", ""plan_17"", ""plan_14"", ""plan_15"", ""plan_4"", ""educdec"", ""time"", ""plan_7"", ""idp"", ""plan_18"", ""plan_13""]","[[16, 5, 28, 18, 14, 38, 3, 22, 11, 42, 19, 10, 6, 46, 25, 30, 24, 47, 48, 29, 7, 34], []]","[22, 0]",1265.3820869922638,0.844224549964196,0.15577545003580406,-2.7817325922480634,0.0,0.0,-0.22556849327898762,0.0,0.1699330173767273,0.23610023262469854,0.09265705608256075,0.0,0.0,-0.051187818472014576,0.02791083068395142,0.0,0.0,0.032846570670877935,0.0,-0.2861354561636057,0.0,-0.022985971172098836,-0.027926112628367646,0.0,0.0,-0.18939850293752178,0.0,0.08920317338772181,0.0996749639338282,0.0,0.0,-0.022974855069369554,0.08608023380213528,-1.3161819111588,0.0,0.0,0.0,0.12524787938176432,0.0,0.0,0.0,0.14001617041250367,0.0,0.0,0.0,-2.5341097138266524,0.0,0.0,0.0,0.07498295131535734,0.17050101034809584,-0.14382436547528643,0.0,0.0,0.0,0.0,0.0,0.0,0.8770512682363463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.132619132519975,8.436935350355622
260,1684926235,True,,50.0,kmeans_glm,7638.1198916124,-3673.4652346906187,7564.048955946938,"[0, 5, 16, 11, 12, 28, 18, 9, 26, 14, 10, 13, 1, 3, 17, 38, 22, 49, 42, 52, 48, 21, 6, 45, 15, 47, 46, 24, 51, 41, 23, 30, 32, 39, 33, 25, 54, 53, 37, 31, 2, 19, 36, 4, 34, 7, 50, 20, 27, 8, 43]","[""Intercept"", ""xage"", ""child"", ""disea"", ""physlm"", ""lnum"", ""lfam"", ""num"", ""xghindx"", ""mdeoff"", ""mhi"", ""ghindx"", ""coins"", ""black"", ""fchild"", ""plan_11"", ""fmde"", ""site_5"", ""plan_16"", ""year_3"", ""site_4"", ""logc"", ""female"", ""plan_19"", ""pioff"", ""site_3"", ""site_2"", ""hlthf"", ""year_2"", ""plan_15"", ""hlthg"", ""plan_3"", ""plan_5"", ""plan_13"", ""plan_6"", ""hlthp"", ""year_5"", ""year_4"", ""plan_10"", ""plan_4"", ""tookphys"", ""lpi"", ""plan_9"", ""income"", ""plan_7"", ""educdec"", ""site_6"", ""idp"", ""linc"", ""time"", ""plan_17""]","[[5, 16, 11, 12, 10, 1, 3, 22, 49, 42, 52, 48, 21, 6, 47, 30, 25, 34, 50, 43], [50]]","[20, 1]",1228.5827329158783,0.8446288762683445,0.1553711237316555,-2.4557356161497816,-0.12520866369264,0.0,-0.09059173243594897,0.0,0.22032942284551496,0.10962879332191787,0.0,0.0,0.0,-0.06928741706156216,0.05436583172689206,0.04249977381175082,0.0,0.0,0.0,-0.17861810825342464,0.0,0.0,0.0,0.0,0.07565773365394056,-0.3274605910512397,0.0,0.0,0.05257420747107805,0.0,0.0,0.0,0.0,-1.1427921814794184,0.0,0.0,0.0,0.13883377070942146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2357464036932097,0.1561245747359532,0.0,0.0,0.0,0.08641983707486367,-0.22151003904797492,-0.16002781716074171,-0.3068314852323638,0.0,-1.8377890624219917,0.0,0.0,0.7088191520572034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4710447586643824,0.0,0.0,0.0,0.0,2.352956010091806,10.516611031256655
261,1339811157,True,,50.0,kmeans_glm,7986.433495491986,-3877.139606032094,7945.343480242005,"[0, 5, 16, 11, 28, 18, 26, 13, 3, 12, 9, 38, 10, 22, 21, 14, 17, 1, 23, 6, 33, 52, 43, 19, 48, 45, 15, 41, 47, 7, 2, 49, 46, 42, 4, 51, 54, 27, 53, 40, 37, 25, 36, 32, 8, 29, 24, 34, 20, 39, 31]","[""Intercept"", ""xage"", ""child"", ""disea"", ""lnum"", ""lfam"", ""xghindx"", ""ghindx"", ""black"", ""physlm"", ""num"", ""plan_11"", ""mhi"", ""fmde"", ""logc"", ""mdeoff"", ""fchild"", ""coins"", ""hlthg"", ""female"", ""plan_6"", ""year_3"", ""plan_17"", ""lpi"", ""site_4"", ""plan_19"", ""pioff"", ""plan_15"", ""site_3"", ""educdec"", ""tookphys"", ""site_5"", ""site_2"", ""plan_16"", ""income"", ""year_2"", ""year_5"", ""linc"", ""year_4"", ""plan_14"", ""plan_10"", ""hlthp"", ""plan_9"", ""plan_5"", ""time"", ""plan_2"", ""hlthf"", ""plan_7"", ""idp"", ""plan_13"", ""plan_4""]","[[5, 16, 11, 28, 18, 13, 3, 38, 22, 21, 6, 33, 43, 48, 47, 7, 34, 31], []]","[18, 0]",1151.2716748714447,0.8288926245977103,0.17110737540228976,-2.0316880332440137,0.0,0.0,-0.16248881831953244,0.0,0.26487752743147,0.16873348159794857,0.17638067290157722,0.0,0.0,0.0,0.03736999281435089,0.0,-0.089433618728182,0.0,0.0,-0.13868043795373408,0.0,-0.012439351137233554,0.0,0.0,-0.11941360852807918,-0.2896576749107042,0.0,0.0,0.0,0.0,0.0,-0.0124394303926629,0.0,0.0,-0.08662204744846204,0.0,-0.09381895698096687,0.14720975973603695,0.0,0.0,0.0,0.007742957750659042,0.0,0.0,0.0,0.0,0.14567317803878613,0.0,0.0,0.0,0.1607115111224478,-0.21272994868115191,0.0,0.0,0.0,0.0,0.0,0.0,0.6631206569394956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1167002484672137,8.303692110358721
262,1717915110,True,,50.0,kmeans_glm,7874.967967888503,-3757.5737115068123,7749.635388504582,"[0, 5, 16, 12, 26, 11, 38, 13, 21, 22, 14, 28, 18, 25, 1, 3, 9, 17, 48, 6, 24, 15, 10, 49, 52, 47, 41, 27, 19, 4, 43, 42, 20, 39, 2, 54, 32, 31, 33, 30, 45, 40, 46, 51, 36, 23, 37, 29, 44, 8, 50]","[""Intercept"", ""xage"", ""child"", ""physlm"", ""xghindx"", ""disea"", ""plan_11"", ""ghindx"", ""logc"", ""fmde"", ""mdeoff"", ""lnum"", ""lfam"", ""hlthp"", ""coins"", ""black"", ""num"", ""fchild"", ""site_4"", ""female"", ""hlthf"", ""pioff"", ""mhi"", ""site_5"", ""year_3"", ""site_3"", ""plan_15"", ""linc"", ""lpi"", ""income"", ""plan_17"", ""plan_16"", ""idp"", ""plan_13"", ""tookphys"", ""year_5"", ""plan_5"", ""plan_4"", ""plan_6"", ""plan_3"", ""plan_19"", ""plan_14"", ""site_2"", ""year_2"", ""plan_9"", ""hlthg"", ""plan_10"", ""plan_2"", ""plan_18"", ""time"", ""site_6""]","[[5, 16, 12, 13, 21, 25, 1, 3, 48, 6, 49, 52, 47, 4, 43, 54, 31, 30, 29, 50], [5, 25, 50]]","[20, 3]",1988.5216147899628,0.8320800871529754,0.16791991284702457,-2.371149270991883,-0.12249485866288247,0.0,-0.009527651688111765,0.08087552016630316,0.09572433959501121,0.14603852426025235,0.0,0.0,0.0,0.0,0.0,0.04985835151111833,-0.14623717127265756,0.0,0.0,-0.09602378268450208,0.0,0.0,0.0,0.0,-0.34364795570209206,0.0,0.0,0.0,0.10965970629517188,0.0,0.0,0.0,0.06236730812861665,-0.10339695275291003,-0.09459761391768852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13640087994827033,0.0,0.0,0.0,0.07517041176232543,-0.2624715328970582,-0.20945222578846673,-0.3890701979720774,0.0,-1.9797067191704028,0.0,-1.097520251032984,0.353846543619897,0.0,0.0,0.0,0.0,0.7199138410524277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20660978586703835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388618744847952,0.0,0.0,0.0,0.0,2.0471618281259176,7.745885724363339
263,2143980454,True,,50.0,kmeans_glm,8178.144351518194,-3944.678818546306,8089.106644733057,"[0, 5, 16, 11, 28, 18, 9, 26, 14, 12, 22, 38, 13, 21, 1, 3, 17, 10, 49, 42, 15, 19, 45, 23, 47, 41, 6, 24, 48, 51, 52, 46, 33, 2, 32, 25, 27, 54, 40, 30, 4, 50, 44, 29, 43, 8, 37, 39, 36, 20, 31]","[""Intercept"", ""xage"", ""child"", ""disea"", ""lnum"", ""lfam"", ""num"", ""xghindx"", ""mdeoff"", ""physlm"", ""fmde"", ""plan_11"", ""ghindx"", ""logc"", ""coins"", ""black"", ""fchild"", ""mhi"", ""site_5"", ""plan_16"", ""pioff"", ""lpi"", ""plan_19"", ""hlthg"", ""site_3"", ""plan_15"", ""female"", ""hlthf"", ""site_4"", ""year_2"", ""year_3"", ""site_2"", ""plan_6"", ""tookphys"", ""plan_5"", ""hlthp"", ""linc"", ""year_5"", ""plan_14"", ""plan_3"", ""income"", ""site_6"", ""plan_18"", ""plan_2"", ""plan_17"", ""time"", ""plan_10"", ""plan_13"", ""plan_9"", ""idp"", ""plan_4""]","[[5, 16, 11, 14, 22, 21, 1, 3, 10, 49, 42, 47, 6, 48, 50, 29], [11, 12, 50]]","[16, 3]",1251.4353070259094,0.8311898331194773,0.16881016688052278,-2.107459787396403,-0.14790325353657893,0.0,-0.08953168025314838,0.0,0.2395333149935883,0.14975382738165222,0.0,0.0,0.0,-0.050984573806583174,0.045409503888145554,0.0,0.0,-0.038445782070179714,0.0,-0.14117764867987168,0.0,0.0,0.0,0.0,-0.16083960048766993,-0.03916908380023196,0.0,0.0,0.0,0.0,0.0,0.0,0.09436353872854747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19008612143500653,0.0,0.0,0.0,0.0,0.09423345455393463,-0.23808755082526897,-0.15500148296902308,-0.27359876100393693,0.0,0.0,0.0,0.0,0.685175001475896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3098362688585217,0.36291196483861876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423210754225305,0.0,0.0,0.0,0.0,1.980781955651986,7.248408703855824
264,435694559,True,,50.0,kmeans_glm,7947.936859218401,-3841.755242773598,7874.574753725014,"[0, 5, 16, 11, 12, 26, 28, 18, 13, 9, 3, 38, 17, 22, 14, 1, 21, 25, 42, 6, 19, 10, 47, 15, 48, 49, 52, 24, 41, 45, 32, 33, 23, 46, 54, 30, 34, 2, 31, 29, 51, 20, 8, 36, 53, 50, 44, 35, 39, 43, 37]","[""Intercept"", ""xage"", ""child"", ""disea"", ""physlm"", ""xghindx"", ""lnum"", ""lfam"", ""ghindx"", ""num"", ""black"", ""plan_11"", ""fchild"", ""fmde"", ""mdeoff"", ""coins"", ""logc"", ""hlthp"", ""plan_16"", ""female"", ""lpi"", ""mhi"", ""site_3"", ""pioff"", ""site_4"", ""site_5"", ""year_3"", ""hlthf"", ""plan_15"", ""plan_19"", ""plan_5"", ""plan_6"", ""hlthg"", ""site_2"", ""year_5"", ""plan_3"", ""plan_7"", ""tookphys"", ""plan_4"", ""plan_2"", ""year_2"", ""idp"", ""time"", ""plan_9"", ""year_4"", ""site_6"", ""plan_18"", ""plan_8"", ""plan_13"", ""plan_17"", ""plan_10""]","[[5, 16, 11, 3, 22, 1, 21, 25, 6, 47, 48, 24, 34, 29, 50, 43], [11, 12]]","[16, 2]",1259.1076874732971,0.8354445328201364,0.16455546717986355,-2.059836897980468,-0.2521262542640418,0.0,-0.17393803272828406,0.0,0.2182399879984756,0.10967971197469703,0.0,0.0,0.0,0.0,0.044569792578127265,0.0,0.0,0.0,0.0,-0.18989746015249184,0.0,0.0,0.0,0.0,-0.03813592970471588,-0.19977137803758302,0.0,0.07203066491727125,0.12140094106517152,0.0,0.0,0.0,0.13555660323290694,0.0,0.0,0.0,0.0,0.1227789761465812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318362289977966,0.0,0.0,0.0,0.17119661269019,-0.21933056150899413,0.0,-0.2667082498736332,0.0,0.0,0.0,0.0,0.7039934966499138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3551163784904975,0.32135376963408496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3334625479458477,10.31359108190475
